"id","tenantid","businessservice","businessid","action","status","comment","assigner","assignee","statesla","previousstatus","createdby","lastmodifiedby","createdtime","lastmodifiedtime","modulename","businessservicesla","rating","escalated"
"1078f161-99f5-4a09-a408-1cfca6586e6b","pg.citya","PT.CREATE","PG-AC-2025-04-13-000051","OPEN","bb61dbc8-c402-433f-99e5-3dcf0694e99e",NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1744554537253","1744554537253","PT","604800000",NULL,False
"94d713be-ce22-4182-89ef-f3d8f115d50f","pg.citya","PT.UPDATE","PG-AC-2025-04-11-000044","FORWARD","4a5b88bf-fd54-4d57-b79b-b306f3315231","","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1744603746444","1744603746444","PT","-225696633",NULL,False
"8cb13738-844a-4049-853a-4320a0d37e4d","pg.citya","PT.UPDATE","PG-AC-2025-04-11-000044","APPROVE","350f9f04-c855-4aeb-88d3-cd1c1d9d6f3b","","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1744603755844","1744603755844","PT","-225706033",NULL,False
"1ed369b3-4c8a-4ec2-b2e4-07b7cbe20408","pg.citya","PT.CREATE","PG-AC-2025-04-13-000050","VERIFY","a123a403-b54b-4018-8367-8b6c231663fa","","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1744603984587","1744603984587","PT","555137040",NULL,False
"7806fefc-4da9-4446-bbbe-114df2f274dc","pg.citya","PT.CREATE","PG-AC-2025-04-13-000050","FORWARD","66fbbe04-608c-4ddb-8940-d8c6c047c355","","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1744603989609","1744603989609","PT","555132018",NULL,False
"7752c313-20ea-4329-98fa-6222c5c81d6c","pg.citya","PT.CREATE","PG-AC-2025-04-13-000050","APPROVE","3a4500e2-f9e2-44ce-b638-42b2c750f188","","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1744603993352","1744603993352","PT","555128275",NULL,False
"b0998535-62b5-4219-b2d9-ba14121e2ac5","pg.citya","PT.CREATE","PG-AC-2025-04-13-000051","VERIFY","a123a403-b54b-4018-8367-8b6c231663fa","","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1744604992338","1744604992338","PT","554344915",NULL,False
"cf30f561-27eb-46f9-8261-41e7230df02c","pg.citya","PT.CREATE","PG-AC-2025-04-13-000051","FORWARD","66fbbe04-608c-4ddb-8940-d8c6c047c355","","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1744604997032","1744604997032","PT","554340221",NULL,False
"d8a62b49-185d-489f-a188-9d117286c7c0","pg.citya","PT.CREATE","PG-AC-2025-04-13-000051","APPROVE","3a4500e2-f9e2-44ce-b638-42b2c750f188","","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1744605002291","1744605002291","PT","554334962",NULL,False
"c8160536-a33a-46e4-b28d-40942aac7b5b","pg.citya","PT.CREATE","PG-AC-2025-04-14-000052","OPEN","bb61dbc8-c402-433f-99e5-3dcf0694e99e",NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1744605186220","1744605186220","PT","604800000",NULL,False
"5c8fd434-efb1-4c1d-bb74-5d9fed66cc7a","pg.citya","PT.CREATE","PG-AC-2025-04-14-000052","VERIFY","a123a403-b54b-4018-8367-8b6c231663fa","","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1744605199641","1744605199641","PT","604786579",NULL,False
"22a0df3b-971b-4a7c-9dc7-27d66e58f3ff","pg.citya","PT.CREATE","PG-AC-2025-04-14-000052","FORWARD","66fbbe04-608c-4ddb-8940-d8c6c047c355","","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1744605207264","1744605207264","PT","604778956",NULL,False
"fbf9d0ca-8f6a-45d1-bd88-aea08e91e8ea","pg.citya","PT.CREATE","PG-AC-2025-04-14-000052","APPROVE","3a4500e2-f9e2-44ce-b638-42b2c750f188","","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1744605211099","1744605211099","PT","604775121",NULL,False
"662e019c-2541-421c-adfc-95a5fb0b9747","pg.citya","PT.MUTATION","PG-MT-1013-000024","OPEN","1e442c24-fef4-4992-a548-42564176da59",NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,"432000000",NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1744605298483","1744605298483","PT","2160000000",NULL,False
"d1484217-1682-4dd7-bb99-90bdba64a62c","pg.citya","PT.MUTATION","PG-MT-1013-000024","VERIFY","b96740b2-3724-43e9-bcd4-56bd5dcf2511","","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,"432000000",NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1744606547810","1744606547810","PT","2158750673",NULL,False
"f3472b26-7713-4c77-9a0e-99842e4535b5","pg.citya","NewTL","PG-TL-2025-04-14-000154","INITIATE","66631907-705f-4855-82b5-4f7facbd6d2e",NULL,"d14f1116-6b07-4345-9db9-820d2e85daa0",NULL,NULL,NULL,"d14f1116-6b07-4345-9db9-820d2e85daa0","d14f1116-6b07-4345-9db9-820d2e85daa0","1744607161922","1744607161922","tl-services","172800000",NULL,False
"21b9a32d-9222-4bcb-ba9d-686f8cc16f52","pg.citya","NewTL","PG-TL-2025-04-14-000154","APPLY","434a246e-7e99-43a6-8b3e-a01c4b6aefb5",NULL,"d14f1116-6b07-4345-9db9-820d2e85daa0",NULL,NULL,NULL,"d14f1116-6b07-4345-9db9-820d2e85daa0","d14f1116-6b07-4345-9db9-820d2e85daa0","1744607162328","1744607162328","tl-services","172799594",NULL,False
"1a5edfb4-cbfa-4325-9ccf-42b5c8c13621","pg.citya","PT.CREATE","PG-AC-2025-04-14-000053","OPEN","bb61dbc8-c402-433f-99e5-3dcf0694e99e",NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1744609899880","1744609899880","PT","604800000",NULL,False
"0c09ef40-b76d-4e8d-95fb-077c99e441dc","pg.citya","PT.CREATE","PG-AC-2025-04-14-000053","VERIFY","a123a403-b54b-4018-8367-8b6c231663fa","","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1744610007327","1744610007327","PT","604692553",NULL,False
"13a3b342-ca59-4573-94d4-bb1761ab2592","pg.citya","PT.CREATE","PG-AC-2025-04-14-000053","FORWARD","66fbbe04-608c-4ddb-8940-d8c6c047c355","","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1744610013546","1744610013546","PT","604686334",NULL,False
"3cfdad41-80f3-4760-9c17-d358854c5c00","pg.citya","PT.CREATE","PG-AC-2025-04-14-000053","APPROVE","3a4500e2-f9e2-44ce-b638-42b2c750f188","","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1744610018864","1744610018864","PT","604681016",NULL,False
"5e25be1d-6f5e-4be0-9f80-51f375522465","pg.citya","PT.MUTATION","PG-MT-1013-000024","FORWARD","c6b6a416-0683-4525-a6e0-7da55f91b77e","","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,"432000000",NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1744610132329","1744610132329","PT","2155166154",NULL,False
"c64a433f-e61e-48b6-891f-4a87b5970237","pg.citya","PT.CREATE","PG-AC-2025-04-14-000054","OPEN","bb61dbc8-c402-433f-99e5-3dcf0694e99e",NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1744610779056","1744610779056","PT","604800000",NULL,False
"006eea8c-3f09-42d4-b778-7489fdc0663f","pg.citya","PT.CREATE","PG-AC-2025-04-14-000054","VERIFY","a123a403-b54b-4018-8367-8b6c231663fa","","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1744610813318","1744610813318","PT","604765738",NULL,False
"85ea5941-5b95-406e-a284-8ba9122261cc","pg.citya","PT.CREATE","PG-AC-2025-04-14-000054","FORWARD","66fbbe04-608c-4ddb-8940-d8c6c047c355","","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1744610820030","1744610820030","PT","604759026",NULL,False
"eb693326-7a8b-4be1-b40e-43f6f9f4062e","pg.citya","PT.CREATE","PG-AC-2025-04-14-000054","APPROVE","3a4500e2-f9e2-44ce-b638-42b2c750f188","","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1744610826468","1744610826468","PT","604752588",NULL,False
"5361c813-b05b-4832-b14a-aa2620c0b32b","pg.citya","PT.UPDATE","PG-AC-2025-04-14-000055","OPEN","95cc1cc4-9720-4179-8f99-886e346e1ba5",NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1744610846050","1744610846050","PT","20",NULL,False
"8497d2ee-2f3a-4079-bf86-4468ed5cae00","pg.citya","PT.UPDATE","PG-AC-2025-04-14-000055","VERIFY","6ead1673-1308-47e1-83a8-0f48ec25bd0e","","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1744610895068","1744610895068","PT","-48998",NULL,False
"c29736ab-5acb-4086-a4ac-1cbb60985138","pg.citya","PT.UPDATE","PG-AC-2025-04-14-000055","FORWARD","4a5b88bf-fd54-4d57-b79b-b306f3315231","","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1744610899990","1744610899990","PT","-53920",NULL,False
"637d188c-a235-4e0e-ab63-92f655b00739","pg.citya","PT.UPDATE","PG-AC-2025-04-14-000055","APPROVE","350f9f04-c855-4aeb-88d3-cd1c1d9d6f3b","","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1744610904683","1744610904683","PT","-58613",NULL,False
"ca1f6b37-1c64-4a7e-89be-7ed78fd0d95d","pg.citya","PT.CREATE","PG-AC-2025-04-14-000056","OPEN","bb61dbc8-c402-433f-99e5-3dcf0694e99e",NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1744611225236","1744611225236","PT","604800000",NULL,False
"954df00f-2ea6-414e-951a-c482ce4dcae1","pg.citya","PT.CREATE","PG-AC-2025-04-14-000056","SENDBACKTOCITIZEN","a916d4d6-698f-44dd-ae07-99eb13087bbf","","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1744611237034","1744611237034","PT","604788202",NULL,False
"3efe5b81-1f62-4525-87c5-f0940abf8404","pg.citya","NewTL","PG-TL-2025-09-22-000794","INITIATE","66631907-705f-4855-82b5-4f7facbd6d2e",NULL,"f2675bca-be97-4e4a-a20b-f6f88971e17c",NULL,NULL,NULL,"f2675bca-be97-4e4a-a20b-f6f88971e17c","f2675bca-be97-4e4a-a20b-f6f88971e17c","1758533441578","1758533441578","tl-services","172800000",NULL,False
"7008e3b3-1647-4ee3-8795-2707154e93ad","pg.citya","FSM_ZERO_PAY_SERVICE","1013-FSM-2025-09-24-000110","APPLY","d0af3d24-926e-488a-9d72-2ac734adcbd3",NULL,"93cf696f-88fb-4333-9478-58ad8f784289",NULL,NULL,NULL,"93cf696f-88fb-4333-9478-58ad8f784289","93cf696f-88fb-4333-9478-58ad8f784289","1758705411245","1758705411245","fsm","172800000",NULL,False
"743c2376-09e4-4812-9e64-468790a80f40","pg.citya","BPA","PG-BP-2025-09-22-000103","SEND_TO_CITIZEN","9e2e9b0c-59b5-4e7e-b9ca-47b418553b75",NULL,"7fee5dca-ab38-4a99-ab3f-e7b111a864ce",NULL,NULL,NULL,"7fee5dca-ab38-4a99-ab3f-e7b111a864ce","7fee5dca-ab38-4a99-ab3f-e7b111a864ce","1758533487095","1758533487095","bpa-services","5183973496",NULL,False
"42be679d-23db-4262-87af-2ccab80ab4be","pg.citya","AIRPORT_NOC_OFFLINE","PG-NOCSRV-2025-09-22-000243","INITIATE","d263942e-39d3-49be-bcf9-78f73811f940",NULL,"7fee5dca-ab38-4a99-ab3f-e7b111a864ce",NULL,NULL,NULL,"7fee5dca-ab38-4a99-ab3f-e7b111a864ce","7fee5dca-ab38-4a99-ab3f-e7b111a864ce","1758533601377","1758533601377","noc-services","5184000000",NULL,False
"a7584a88-756f-4c4c-ba76-49a72baacc79","pg.citya","PAY_LATER_SERVICE","1013-FSM-2025-09-24-000111","APPLY","74aa488e-de78-4885-b935-5daa63db1d05",NULL,"93cf696f-88fb-4333-9478-58ad8f784289",NULL,NULL,NULL,"93cf696f-88fb-4333-9478-58ad8f784289","93cf696f-88fb-4333-9478-58ad8f784289","1758705663690","1758705663690","fsm","172800000",NULL,False
"475a907a-7a3f-4dad-8151-277baf42eb5c","pg.citya","PT.CREATE","PG-AC-2025-04-14-000056","REOPEN","bb61dbc8-c402-433f-99e5-3dcf0694e99e",NULL,"a4a0d5a5-2edc-4c3d-bf97-5fdd1f88cbaa",NULL,NULL,NULL,"a4a0d5a5-2edc-4c3d-bf97-5fdd1f88cbaa","a4a0d5a5-2edc-4c3d-bf97-5fdd1f88cbaa","1744611342193","1744611342193","PT","604683043",NULL,False
"fb3ff9bd-f883-4841-a53c-78605dd1769d","pg.citya","PT.CREATE","PG-AC-2025-04-14-000057","OPEN","bb61dbc8-c402-433f-99e5-3dcf0694e99e",NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1744612058750","1744612058750","PT","604800000",NULL,False
"e53fad5f-63b6-4f2d-bcd1-c1a4468220b2","pg.citya","PT.CREATE","PG-AC-2025-04-14-000057","SENDBACKTOCITIZEN","a916d4d6-698f-44dd-ae07-99eb13087bbf","","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1744612190805","1744612190805","PT","604667945",NULL,False
"b37b7a9a-bf8e-4ced-9431-f3682f49b844","pg.citya","PT.CREATE","PG-AC-2025-04-14-000057","REOPEN","bb61dbc8-c402-433f-99e5-3dcf0694e99e",NULL,"a4a0d5a5-2edc-4c3d-bf97-5fdd1f88cbaa",NULL,NULL,NULL,"a4a0d5a5-2edc-4c3d-bf97-5fdd1f88cbaa","a4a0d5a5-2edc-4c3d-bf97-5fdd1f88cbaa","1744612325914","1744612325914","PT","604532836",NULL,False
"d999ce15-cd23-4573-80b7-ed6834005027","pg.citya","PT.CREATE","PG-AC-2025-04-14-000057","VERIFY","a123a403-b54b-4018-8367-8b6c231663fa","","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1744612397587","1744612397587","PT","604461163",NULL,False
"cd9b7a06-7acd-441e-9cf8-af0e87b501ec","pg.citya","PT.CREATE","PG-AC-2025-04-14-000058","OPEN","bb61dbc8-c402-433f-99e5-3dcf0694e99e",NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1744612917828","1744612917828","PT","604800000",NULL,False
"489bf61f-025e-4141-834a-5823d07738ad","pg.citya","PT.CREATE","PG-AC-2025-04-11-000020","SENDBACKTOCITIZEN","a916d4d6-698f-44dd-ae07-99eb13087bbf","","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1744612946306","1744612946306","PT","345040471",NULL,False
"b3e53b70-6c34-4ae9-864a-086f7d604eea","pg","SUPERVISOR","PG-SK-2025-04-14-000155","APPLY","1dc7429d-6274-4fa7-87da-8c6c2f7f92b4",NULL,"f63dc07a-e2cf-4308-81ea-19b9ce98ce21",NULL,NULL,NULL,"f63dc07a-e2cf-4308-81ea-19b9ce98ce21","f63dc07a-e2cf-4308-81ea-19b9ce98ce21","1744613219593","1744613219593","BPAREG","0",NULL,False
"2e783ec8-c8d9-4acb-a3ed-76341495ba85","pg.citya","PT.CREATE","PG-AC-2025-04-14-000059","OPEN","bb61dbc8-c402-433f-99e5-3dcf0694e99e",NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1744613530395","1744613530395","PT","604800000",NULL,False
"77e3f414-926e-4dc4-a013-84543426f2fd","pg.citya","PT.CREATE","PG-AC-2025-04-14-000060","OPEN","bb61dbc8-c402-433f-99e5-3dcf0694e99e",NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1744614584594","1744614584594","PT","604800000",NULL,False
"03bd76bb-adf6-46fb-89ed-5458608d1db0","pg.citya","PT.CREATE","PG-AC-2025-04-14-000060","VERIFY","a123a403-b54b-4018-8367-8b6c231663fa","","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1744614602505","1744614602505","PT","604782089",NULL,False
"140d4437-a95a-483f-8ef0-933409812e0a","pg.citya","PT.CREATE","PG-AC-2025-04-14-000060","FORWARD","66fbbe04-608c-4ddb-8940-d8c6c047c355","","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1744614605839","1744614605839","PT","604778755",NULL,False
"b4a4ba08-2284-4f45-b7e0-e80f7ae70dab","pg.citya","PT.CREATE","PG-AC-2025-04-14-000060","APPROVE","3a4500e2-f9e2-44ce-b638-42b2c750f188","","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1744614608870","1744614608870","PT","604775724",NULL,False
"8c8fa5c7-efe8-4337-91b2-8d61dfefb37c","pg","BUILDER","PG-SK-2025-04-14-000157","APPLY","4e97b4fd-7c51-4455-8f96-05ae56d88327",NULL,"f63dc07a-e2cf-4308-81ea-19b9ce98ce21",NULL,NULL,NULL,"f63dc07a-e2cf-4308-81ea-19b9ce98ce21","f63dc07a-e2cf-4308-81ea-19b9ce98ce21","1744622052649","1744622052649","BPAREG","0",NULL,False
"83bdabf9-7929-4e1d-a9ed-77b9c3d62b52","pg.citya","PT.CREATE","PG-AC-2025-04-14-000061","OPEN","bb61dbc8-c402-433f-99e5-3dcf0694e99e",NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1744622227198","1744622227198","PT","604800000",NULL,False
"3344935e-efe8-47f6-908e-650470f8ae8d","pg.citya","PT.CREATE","PG-AC-2025-04-14-000061","VERIFY","a123a403-b54b-4018-8367-8b6c231663fa","","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1744622236806","1744622236806","PT","604790392",NULL,False
"48d66378-5c2b-4f48-94e5-0dd00469497a","pg.citya","PT.CREATE","PG-AC-2025-04-14-000061","FORWARD","66fbbe04-608c-4ddb-8940-d8c6c047c355","","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1744622240686","1744622240686","PT","604786512",NULL,False
"16327d74-49ad-4fd4-ac87-e0585595259a","pg.citya","PT.CREATE","PG-AC-2025-04-14-000061","APPROVE","3a4500e2-f9e2-44ce-b638-42b2c750f188","","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1744622243635","1744622243635","PT","604783563",NULL,False
"b2ffb6dc-b938-4698-8441-e36ebb39d558","pg.citya","PT.CREATE","PG-AC-2025-04-14-000062","OPEN","bb61dbc8-c402-433f-99e5-3dcf0694e99e",NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1744622245325","1744622245325","PT","604800000",NULL,False
"fd2367e2-fe86-4804-84d8-04e56918da25","pg","STRUCTURALENGINEER","PG-SK-2025-04-14-000158","APPLY","b9f2cb74-2653-40ce-934d-a5e92005bc3d",NULL,"f63dc07a-e2cf-4308-81ea-19b9ce98ce21",NULL,NULL,NULL,"f63dc07a-e2cf-4308-81ea-19b9ce98ce21","f63dc07a-e2cf-4308-81ea-19b9ce98ce21","1744622256281","1744622256281","BPAREG","0",NULL,False
"e3952df4-b968-4920-a3e0-1245cdd95503","pg.citya","PT.CREATE","PG-AC-2025-04-14-000062","SENDBACKTOCITIZEN","a916d4d6-698f-44dd-ae07-99eb13087bbf","","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1744622499091","1744622499091","PT","604546234",NULL,False
"1e4786b6-f4ad-4c5b-928b-20d92623befa","pg","ARCHITECT","PG-SK-2025-04-11-000136","APPLY","b3447e63-5f50-4549-9f06-394b5ff9d614",NULL,"f63dc07a-e2cf-4308-81ea-19b9ce98ce21",NULL,NULL,NULL,"f63dc07a-e2cf-4308-81ea-19b9ce98ce21","f63dc07a-e2cf-4308-81ea-19b9ce98ce21","1744622558036","1744622558036","BPAREG","0",NULL,False
"a2c2ee51-a1a4-4337-82aa-2b5085918c66","pg.citya","PT.CREATE","PG-AC-2025-04-14-000062","REOPEN","bb61dbc8-c402-433f-99e5-3dcf0694e99e",NULL,"a4a0d5a5-2edc-4c3d-bf97-5fdd1f88cbaa",NULL,NULL,NULL,"a4a0d5a5-2edc-4c3d-bf97-5fdd1f88cbaa","a4a0d5a5-2edc-4c3d-bf97-5fdd1f88cbaa","1744622635576","1744622635576","PT","604409749",NULL,False
"bd2744be-78d4-45c3-bd3a-d474cd997082","pg.citya","PT.MUTATION","PG-MT-1013-000025","OPEN","1e442c24-fef4-4992-a548-42564176da59",NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,"432000000",NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1744622660128","1744622660128","PT","2160000000",NULL,False
"62d7c7c2-154e-484d-bdcd-c8266a4ed639","pg.citya","PT.CREATE","PG-AC-2025-04-14-000062","VERIFY","a123a403-b54b-4018-8367-8b6c231663fa","","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1744622711956","1744622711956","PT","604333369",NULL,False
"c5c0528a-2861-4ccc-8836-090dc6d588ce","pg.citya","PT.CREATE","PG-AC-2025-04-14-000062","FORWARD","66fbbe04-608c-4ddb-8940-d8c6c047c355","","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1744622718100","1744622718100","PT","604327225",NULL,False
